Year,value,Village
1986,150.0307579444445,Adizata
1987,81.842094,Adizata
1988,98.12675493714289,Adizata
1989,32.4533247941177,Adizata
1990,65.55689000000001,Adizata
1991,106.5166086388889,Adizata
1992,171.66559327777776,Adizata
1993,176.4447802941176,Adizata
1994,131.497939,Adizata
1995,152.46524343714285,Adizata
1996,160.562212,Adizata
1997,24.17802,Adizata
1998,145.3162683,Adizata
1999,209.6660732777778,Adizata
2000,53.934441,Adizata
2001,101.60738599999999,Adizata
2002,100.544708,Adizata
2003,159.912522,Adizata
2004,17.55152,Adizata
2005,116.584226,Adizata
2006,187.77144800000002,Adizata
2007,115.69677,Adizata
2008,148.09656300000003,Adizata
2009,159.32536400000004,Adizata
2010,184.32192700000002,Adizata
2011,82.747737,Adizata
2012,129.46437,Adizata
2013,114.041187,Adizata
2014,223.088188,Adizata
2015,203.702389,Adizata
2016,168.674569,Adizata
2017,189.81241,Adizata
2018,210.01650700000002,Adizata
2019,165.356175,Adizata
1983,33.2497432794118,Adreb
1984,66.44089025000001,Adreb
1985,45.1104252794118,Adreb
1986,144.7151441944444,Adreb
1987,116.37548096285714,Adreb
1988,81.431382565126,Adreb
1989,16.756148222222222,Adreb
1990,89.69474199999999,Adreb
1991,47.333981,Adreb
1992,17.599677643412736,Adreb
1993,93.83378300000001,Adreb
1994,42.394026,Adreb
1995,6.61829228571429,Adreb
1996,64.190145,Adreb
1997,63.428061,Adreb
1998,98.6989779444445,Adreb
1999,78.68047822222219,Adreb
2000,49.228111,Adreb
2001,10.5927141,Adreb
2002,21.4275764,Adreb
2003,53.569416700000005,Adreb
2004,30.479776,Adreb
2005,56.262381000000005,Adreb
2006,37.902977,Adreb
2007,52.812070999999996,Adreb
2008,25.6409065,Adreb
2009,0.0,Adreb
2010,24.421011999999997,Adreb
2011,12.007206,Adreb
2012,9.015847,Adreb
2013,54.321039,Adreb
2014,106.2277,Adreb
2015,112.224422,Adreb
2016,28.992116000000003,Adreb
2017,43.78030799999999,Adreb
2018,53.781572,Adreb
2019,199.19432,Adreb
1983,66.96127470588235,AgazenMeda
1984,119.11283942810459,AgazenMeda
1985,66.2951107058824,AgazenMeda
1986,108.00479369444439,AgazenMeda
1987,85.06169202857143,AgazenMeda
1988,275.12120687731084,AgazenMeda
1989,46.52677742810463,AgazenMeda
1990,126.87135899999998,AgazenMeda
1991,112.573384,AgazenMeda
1992,46.59427666746029,AgazenMeda
1993,221.62482420588242,AgazenMeda
1994,29.1138820833333,AgazenMeda
1995,5.744287171428571,AgazenMeda
1996,60.726886,AgazenMeda
1997,103.01559699999999,AgazenMeda
1998,201.9400811944444,AgazenMeda
1999,131.8327572222222,AgazenMeda
2000,62.949248,AgazenMeda
2001,13.8291034,AgazenMeda
2002,77.070347,AgazenMeda
2003,83.822169,AgazenMeda
2004,59.184756900000004,AgazenMeda
2005,88.64647199999999,AgazenMeda
2006,76.586331,AgazenMeda
2007,165.19979899999998,AgazenMeda
2008,47.130396000000005,AgazenMeda
2009,77.937059,AgazenMeda
2010,38.836202,AgazenMeda
2011,69.12755899999999,AgazenMeda
2012,20.411966000000003,AgazenMeda
2013,131.733126,AgazenMeda
2014,145.604126,AgazenMeda
