Year,value,Village
2012,228.0,Adreb
2013,180.4,Adreb
2014,172.8,Adreb
2015,119.89999999999999,Adreb
2016,185.4,Adreb
2017,208.2,Adreb
2018,204.1,Adreb
2019,173.4,Adreb
1983,235.3166666666667,AgazenMeda
1984,216.10000000000002,AgazenMeda
1985,351.9,AgazenMeda
1986,318.8826190476189,AgazenMeda
1987,214.18817460317462,AgazenMeda
1988,590.4,AgazenMeda
1989,361.2,AgazenMeda
1990,323.40000000000003,AgazenMeda
1991,390.2,AgazenMeda
1992,202.7,AgazenMeda
1993,292.4,AgazenMeda
1994,350.3,AgazenMeda
1995,347.20000000000005,AgazenMeda
1996,497.5,AgazenMeda
1997,303.20000000000005,AgazenMeda
1998,549.7,AgazenMeda
1999,453.19999999999993,AgazenMeda
2000,557.4,AgazenMeda
2001,530.0,AgazenMeda
2002,364.79999999999995,AgazenMeda
2003,411.0,AgazenMeda
2004,366.0,AgazenMeda
2005,363.0,AgazenMeda
2006,350.1,AgazenMeda
2007,417.4,AgazenMeda
2008,423.9,AgazenMeda
2009,306.3,AgazenMeda
2010,599.0,AgazenMeda
2011,398.1,AgazenMeda
2012,536.9,AgazenMeda
2013,514.4,AgazenMeda
2014,338.7,AgazenMeda
2015,253.2,AgazenMeda
2016,525.2,AgazenMeda
2017,502.49999999999994,AgazenMeda
2018,433.7,AgazenMeda
2019,377.70000000000005,AgazenMeda
1983,76.48611111111109,Agazi
1984,81.2,Agazi
1985,136.8,Agazi
1986,149.7861111111111,Agazi
1987,83.7,Agazi
1988,241.5,Agazi
1989,100.1,Agazi
1990,121.2,Agazi
1991,93.19999999999999,Agazi
1992,120.6,Agazi
1993,117.1,Agazi
1994,168.2,Agazi
1995,248.8,Agazi
1996,148.4,Agazi
1997,141.5,Agazi
1998,252.10000000000002,Agazi
1999,183.3,Agazi
2000,145.4,Agazi
2001,171.1,Agazi
2002,87.4,Agazi
2003,137.0,Agazi
2004,109.7,Agazi
2005,153.2,Agazi
2006,88.6,Agazi
2007,276.6,Agazi
2008,155.4,Agazi
2009,135.5,Agazi
2010,226.0,Agazi
2011,145.6,Agazi
2012,171.60000000000002,Agazi
2013,189.5,Agazi
2014,111.1,Agazi
2015,95.2,Agazi
2016,209.8,Agazi
2017,138.5,Agazi
2018,150.5,Agazi
2019,106.0,Agazi
1983,109.2361111111111,Agbe
1984,92.8,Agbe
1985,192.3,Agbe
1986,253.89999999999998,Agbe
1987,150.8833333333333,Agbe
1988,259.70000000000005,Agbe
1989,224.29999999999998,Agbe
1990,139.7,Agbe
1991,174.2,Agbe
1992,131.9,Agbe
1993,162.0,Agbe
1994,226.3,Agbe
1995,201.9,Agbe
1996,222.1,Agbe
1997,220.1,Agbe
1998,197.3,Agbe
1999,264.1,Agbe
2000,216.7,Agbe
2001,185.2,Agbe
2002,124.2,Agbe
2003,180.5,Agbe
2004,180.79999999999998,Agbe
2005,238.4,Agbe
2006,165.7,Agbe
2007,305.3,Agbe
2008,198.3,Agbe
2009,200.20000000000002,Agbe
2010,295.5,Agbe
2011,226.39999999999998,Agbe
2012,296.8,Agbe
2013,212.2,Agbe
2014,176.60000000000002,Agbe
2015,162.60000000000002,Agbe
2016,216.49999999999997,Agbe
2017,185.7,Agbe
2018,233.0,Agbe
2019,207.20000000000002,Agbe
1983,128.82777777777773,Agela
1984,160.7,Agela
1985,185.8,Agela
1986,241.7,Agela
1987,167.2444444444445,Agela
1988,236.1,Agela
1989,201.0,Agela
1990,118.39999999999999,Agela
1991,317.0,Agela
1992,132.4,Agela
1993,110.8,Agela
1994,234.2,Agela
1995,125.7,Agela
1996,255.89999999999998,Agela
1997,239.3,Agela
1998,183.7,Agela
1999,257.6,Agela
2000,225.9,Agela
2001,221.5,Agela
2002,238.7,Agela
2003,240.60000000000002,Agela
