gid,Village,District,Region,Country,year,mean,rank
35,WEREDA 05, Zone 1, Addis Ababa, Ethiopia,1987,,5
35,WEREDA 05, Zone 1, Addis Ababa, Ethiopia,1988,,6
35,WEREDA 05, Zone 1, Addis Ababa, Ethiopia,1989,,7
35,WEREDA 05, Zone 1, Addis Ababa, Ethiopia,1990,,8
35,WEREDA 05, Zone 1, Addis Ababa, Ethiopia,1991,,9
35,WEREDA 05, Zone 1, Addis Ababa, Ethiopia,1992,,10
36,WEREDA 06, Zone 1, Addis Ababa, Ethiopia,1983,,1
36,WEREDA 06, Zone 1, Addis Ababa, Ethiopia,1984,,2
36,WEREDA 06, Zone 1, Addis Ababa, Ethiopia,1985,,3
36,WEREDA 06, Zone 1, Addis Ababa, Ethiopia,1986,,4
36,WEREDA 06, Zone 1, Addis Ababa, Ethiopia,1987,,5
36,WEREDA 06, Zone 1, Addis Ababa, Ethiopia,1988,,6
36,WEREDA 06, Zone 1, Addis Ababa, Ethiopia,1989,,7
36,WEREDA 06, Zone 1, Addis Ababa, Ethiopia,1990,,8
36,WEREDA 06, Zone 1, Addis Ababa, Ethiopia,1991,,9
36,WEREDA 06, Zone 1, Addis Ababa, Ethiopia,1992,,10
37,WEREDA 20, Zone 2, Addis Ababa, Ethiopia,2004,2.3663162377049174,1
37,WEREDA 20, Zone 2, Addis Ababa, Ethiopia,2002,3.2006987655737698,2
37,WEREDA 20, Zone 2, Addis Ababa, Ethiopia,1987,3.4779388321739133,3
37,WEREDA 20, Zone 2, Addis Ababa, Ethiopia,2000,3.5442691581967227,4
37,WEREDA 20, Zone 2, Addis Ababa, Ethiopia,2001,3.5494412836065576,5
37,WEREDA 20, Zone 2, Addis Ababa, Ethiopia,2011,3.76645875,6
37,WEREDA 20, Zone 2, Addis Ababa, Ethiopia,2005,4.087690918032788,7
37,WEREDA 20, Zone 2, Addis Ababa, Ethiopia,2003,4.109215246721312,8
37,WEREDA 20, Zone 2, Addis Ababa, Ethiopia,2014,4.162425231967212,9
37,WEREDA 20, Zone 2, Addis Ababa, Ethiopia,1997,4.183089301639345,10
38,WEREDA 21, Zone 2, Addis Ababa, Ethiopia,1983,,1
38,WEREDA 21, Zone 2, Addis Ababa, Ethiopia,1984,,2
38,WEREDA 21, Zone 2, Addis Ababa, Ethiopia,1985,,3
38,WEREDA 21, Zone 2, Addis Ababa, Ethiopia,1986,,4
38,WEREDA 21, Zone 2, Addis Ababa, Ethiopia,1987,,5
38,WEREDA 21, Zone 2, Addis Ababa, Ethiopia,1988,,6
38,WEREDA 21, Zone 2, Addis Ababa, Ethiopia,1989,,7
38,WEREDA 21, Zone 2, Addis Ababa, Ethiopia,1990,,8
38,WEREDA 21, Zone 2, Addis Ababa, Ethiopia,1991,,9
38,WEREDA 21, Zone 2, Addis Ababa, Ethiopia,1992,,10
39,WEREDA 23, Zone 2, Addis Ababa, Ethiopia,2004,2.3663162377049174,1
39,WEREDA 23, Zone 2, Addis Ababa, Ethiopia,2002,3.2006987655737698,2
39,WEREDA 23, Zone 2, Addis Ababa, Ethiopia,1987,3.4779388321739133,3
39,WEREDA 23, Zone 2, Addis Ababa, Ethiopia,2000,3.5442691581967227,4
39,WEREDA 23, Zone 2, Addis Ababa, Ethiopia,2001,3.5494412836065576,5
39,WEREDA 23, Zone 2, Addis Ababa, Ethiopia,2011,3.76645875,6
39,WEREDA 23, Zone 2, Addis Ababa, Ethiopia,2005,4.087690918032788,7
39,WEREDA 23, Zone 2, Addis Ababa, Ethiopia,2003,4.109215246721312,8
39,WEREDA 23, Zone 2, Addis Ababa, Ethiopia,2014,4.162425231967212,9
39,WEREDA 23, Zone 2, Addis Ababa, Ethiopia,1997,4.183089301639345,10
40,WEREDA 24, Zone 2, Addis Ababa, Ethiopia,2004,2.3050111557377044,1
40,WEREDA 24, Zone 2, Addis Ababa, Ethiopia,2002,3.2044876498360657,2
40,WEREDA 24, Zone 2, Addis Ababa, Ethiopia,1987,3.4145043539130437,3
40,WEREDA 24, Zone 2, Addis Ababa, Ethiopia,2000,3.4199448032786885,4
40,WEREDA 24, Zone 2, Addis Ababa, Ethiopia,2001,3.4293753655737698,5
40,WEREDA 24, Zone 2, Addis Ababa, Ethiopia,2011,3.697945982540983,6
40,WEREDA 24, Zone 2, Addis Ababa, Ethiopia,2005,3.935219504918032,7
40,WEREDA 24, Zone 2, Addis Ababa, Ethiopia,2015,3.9950052672131138,8
40,WEREDA 24, Zone 2, Addis Ababa, Ethiopia,2014,4.022521882295083,9
40,WEREDA 24, Zone 2, Addis Ababa, Ethiopia,2003,4.0753149532786885,10
41,WEREDA 17, Zone 3, Addis Ababa, Ethiopia,2004,2.1857296934426227,1
41,WEREDA 17, Zone 3, Addis Ababa, Ethiopia,2002,2.7793814459016413,2
41,WEREDA 17, Zone 3, Addis Ababa, Ethiopia,2000,2.856125543442624,3
41,WEREDA 17, Zone 3, Addis Ababa, Ethiopia,2011,3.3334352819672124,4
41,WEREDA 17, Zone 3, Addis Ababa, Ethiopia,1987,3.378208366086956,5
41,WEREDA 17, Zone 3, Addis Ababa, Ethiopia,2005,3.3934717262295084,6
41,WEREDA 17, Zone 3, Addis Ababa, Ethiopia,2001,3.5226504524590165,7
41,WEREDA 17, Zone 3, Addis Ababa, Ethiopia,2014,3.754158131967214,8
41,WEREDA 17, Zone 3, Addis Ababa, Ethiopia,2003,3.82399350737705,9
41,WEREDA 17, Zone 3, Addis Ababa, Ethiopia,2015,3.851957263114754,10
42,WEREDA 19, Zone 3, Addis Ababa, Ethiopia,2004,2.1155147852459018,1
42,WEREDA 19, Zone 3, Addis Ababa, Ethiopia,2000,2.9118128114754103,2
42,WEREDA 19, Zone 3, Addis Ababa, Ethiopia,2002,3.073582606229506,3
42,WEREDA 19, Zone 3, Addis Ababa, Ethiopia,2001,3.1694553967213115,4
42,WEREDA 19, Zone 3, Addis Ababa, Ethiopia,1987,3.296240784000001,5
42,WEREDA 19, Zone 3, Addis Ababa, Ethiopia,2005,3.3951234483606565,6
42,WEREDA 19, Zone 3, Addis Ababa, Ethiopia,2011,3.4454208008196705,7
42,WEREDA 19, Zone 3, Addis Ababa, Ethiopia,2015,3.4627836478688514,8
42,WEREDA 19, Zone 3, Addis Ababa, Ethiopia,2014,3.608215240245902,9
42,WEREDA 19, Zone 3, Addis Ababa, Ethiopia,2003,3.870194170491804,10
43,WEREDA 28, Zone 3, Addis Ababa, Ethiopia,2004,2.316786295081967,1
43,WEREDA 28, Zone 3, Addis Ababa, Ethiopia,2002,2.712112580327869,2
43,WEREDA 28, Zone 3, Addis Ababa, Ethiopia,2000,2.949042255737705,3
43,WEREDA 28, Zone 3, Addis Ababa, Ethiopia,2011,3.2941432295081965,4
43,WEREDA 28, Zone 3, Addis Ababa, Ethiopia,2005,3.296569922131148,5
43,WEREDA 28, Zone 3, Addis Ababa, Ethiopia,1987,3.3577994236521733,6
43,WEREDA 28, Zone 3, Addis Ababa, Ethiopia,2001,3.636347845901639,7
43,WEREDA 28, Zone 3, Addis Ababa, Ethiopia,2014,3.8819190459016384,8
43,WEREDA 28, Zone 3, Addis Ababa, Ethiopia,2015,3.954159551475411,9
43,WEREDA 28, Zone 3, Addis Ababa, Ethiopia,2003,3.9624089844262302,10
44,WEREDA 11, Zone 4, Addis Ababa, Ethiopia,2004,2.672089721311475,1
44,WEREDA 11, Zone 4, Addis Ababa, Ethiopia,2000,3.0804396147540976,2
44,WEREDA 11, Zone 4, Addis Ababa, Ethiopia,2002,3.1442094827868856,3
44,WEREDA 11, Zone 4, Addis Ababa, Ethiopia,2001,3.554502642622951,4
44,WEREDA 11, Zone 4, Addis Ababa, Ethiopia,2011,3.581976381147542,5
44,WEREDA 11, Zone 4, Addis Ababa, Ethiopia,2005,3.623799344262295,6
44,WEREDA 11, Zone 4, Addis Ababa, Ethiopia,1987,4.0219442600000015,7
44,WEREDA 11, Zone 4, Addis Ababa, Ethiopia,2015,4.159406416393442,8
44,WEREDA 11, Zone 4, Addis Ababa, Ethiopia,2003,4.38951237704918,9
44,WEREDA 11, Zone 4, Addis Ababa, Ethiopia,2014,4.446607775409838,10
45,WEREDA 12, Zone 4, Addis Ababa, Ethiopia,2004,2.672089721311475,1
45,WEREDA 12, Zone 4, Addis Ababa, Ethiopia,2000,3.0804396147540976,2
45,WEREDA 12, Zone 4, Addis Ababa, Ethiopia,2002,3.1442094827868856,3
45,WEREDA 12, Zone 4, Addis Ababa, Ethiopia,2001,3.554502642622951,4
45,WEREDA 12, Zone 4, Addis Ababa, Ethiopia,2011,3.581976381147542,5
45,WEREDA 12, Zone 4, Addis Ababa, Ethiopia,2005,3.623799344262295,6
45,WEREDA 12, Zone 4, Addis Ababa, Ethiopia,1987,4.0219442600000015,7
45,WEREDA 12, Zone 4, Addis Ababa, Ethiopia,2015,4.159406416393442,8
45,WEREDA 12, Zone 4, Addis Ababa, Ethiopia,2003,4.38951237704918,9
45,WEREDA 12, Zone 4, Addis Ababa, Ethiopia,2014,4.446607775409838,10
46,WEREDA 15, Zone 4, Addis Ababa, Ethiopia,1983,,1
46,WEREDA 15, Zone 4, Addis Ababa, Ethiopia,1984,,2
46,WEREDA 15, Zone 4, Addis Ababa, Ethiopia,1985,,3
46,WEREDA 15, Zone 4, Addis Ababa, Ethiopia,1986,,4
46,WEREDA 15, Zone 4, Addis Ababa, Ethiopia,1987,,5
46,WEREDA 15, Zone 4, Addis Ababa, Ethiopia,1988,,6
46,WEREDA 15, Zone 4, Addis Ababa, Ethiopia,1989,,7
46,WEREDA 15, Zone 4, Addis Ababa, Ethiopia,1990,,8
46,WEREDA 15, Zone 4, Addis Ababa, Ethiopia,1991,,9
46,WEREDA 15, Zone 4, Addis Ababa, Ethiopia,1992,,10
47,WEREDA 16, Zone 4, Addis Ababa, Ethiopia,2004,2.2041131032786883,1
47,WEREDA 16, Zone 4, Addis Ababa, Ethiopia,2002,2.7911160385245903,2
47,WEREDA 16, Zone 4, Addis Ababa, Ethiopia,2000,2.9020530557377056,3
47,WEREDA 16, Zone 4, Addis Ababa, Ethiopia,2011,3.3307405491803275,4
47,WEREDA 16, Zone 4, Addis Ababa, Ethiopia,1987,3.472437166086955,5
47,WEREDA 16, Zone 4, Addis Ababa, Ethiopia,2001,3.5184433844262286,6
47,WEREDA 16, Zone 4, Addis Ababa, Ethiopia,2005,3.6280332844262304,7
47,WEREDA 16, Zone 4, Addis Ababa, Ethiopia,2014,3.774856020491804,8
47,WEREDA 16, Zone 4, Addis Ababa, Ethiopia,2003,3.9973706467213113,9
47,WEREDA 16, Zone 4, Addis Ababa, Ethiopia,2015,4.09888115,10
48,WEREDA 08, Zone 5, Addis Ababa, Ethiopia,2004,2.5793430295081965,1
48,WEREDA 08, Zone 5, Addis Ababa, Ethiopia,2000,3.3391452303278686,2
48,WEREDA 08, Zone 5, Addis Ababa, Ethiopia,2002,3.4527041836065577,3
48,WEREDA 08, Zone 5, Addis Ababa, Ethiopia,2001,3.4806526991803275,4
48,WEREDA 08, Zone 5, Addis Ababa, Ethiopia,2011,3.7876601524590177,5
48,WEREDA 08, Zone 5, Addis Ababa, Ethiopia,1987,3.8560585660869577,6
48,WEREDA 08, Zone 5, Addis Ababa, Ethiopia,2005,4.199192420491803,7
48,WEREDA 08, Zone 5, Addis Ababa, Ethiopia,2003,4.252437909016392,8
48,WEREDA 08, Zone 5, Addis Ababa, Ethiopia,2015,4.2817583081967205,9
48,WEREDA 08, Zone 5, Addis Ababa, Ethiopia,1997,4.345553439344261,10
49,WEREDA 10, Zone 5, Addis Ababa, Ethiopia,2004,2.7924290581967224,1
49,WEREDA 10, Zone 5, Addis Ababa, Ethiopia,2000,3.133964360655737,2
49,WEREDA 10, Zone 5, Addis Ababa, Ethiopia,2001,3.411845061475411,3
49,WEREDA 10, Zone 5, Addis Ababa, Ethiopia,2002,3.704779619672132,4
49,WEREDA 10, Zone 5, Addis Ababa, Ethiopia,2011,3.8088673852459016,5
49,WEREDA 10, Zone 5, Addis Ababa, Ethiopia,1995,4.1680239194915245,6
49,WEREDA 10, Zone 5, Addis Ababa, Ethiopia,1987,4.234283504347827,7
49,WEREDA 10, Zone 5, Addis Ababa, Ethiopia,2005,4.310724678688526,8
49,WEREDA 10, Zone 5, Addis Ababa, Ethiopia,2015,4.373133018852462,9
49,WEREDA 10, Zone 5, Addis Ababa, Ethiopia,2003,4.395700278688525,10
50,WEREDA 25, Zone 5, Addis Ababa, Ethiopia,2004,2.3663162377049174,1
50,WEREDA 25, Zone 5, Addis Ababa, Ethiopia,2002,3.2006987655737698,2
50,WEREDA 25, Zone 5, Addis Ababa, Ethiopia,1987,3.4779388321739133,3
50,WEREDA 25, Zone 5, Addis Ababa, Ethiopia,2000,3.5442691581967227,4
50,WEREDA 25, Zone 5, Addis Ababa, Ethiopia,2001,3.5494412836065576,5
50,WEREDA 25, Zone 5, Addis Ababa, Ethiopia,2011,3.76645875,6
50,WEREDA 25, Zone 5, Addis Ababa, Ethiopia,2005,4.087690918032788,7
50,WEREDA 25, Zone 5, Addis Ababa, Ethiopia,2003,4.109215246721312,8
50,WEREDA 25, Zone 5, Addis Ababa, Ethiopia,2014,4.162425231967212,9
50,WEREDA 25, Zone 5, Addis Ababa, Ethiopia,1997,4.183089301639345,10
51,WEREDA 26, Zone 6, Addis Ababa, Ethiopia,2004,2.136244905163935,1
51,WEREDA 26, Zone 6, Addis Ababa, Ethiopia,2000,2.7051425522131147,2
51,WEREDA 26, Zone 6, Addis Ababa, Ethiopia,2002,2.759467579508197,3
51,WEREDA 26, Zone 6, Addis Ababa, Ethiopia,2005,3.0517734040983613,4
51,WEREDA 26, Zone 6, Addis Ababa, Ethiopia,2015,3.2228439598360663,5
51,WEREDA 26, Zone 6, Addis Ababa, Ethiopia,2001,3.2794496081967206,6
51,WEREDA 26, Zone 6, Addis Ababa, Ethiopia,1987,3.3249104634782616,7
51,WEREDA 26, Zone 6, Addis Ababa, Ethiopia,2011,3.3950482836065583,8
51,WEREDA 26, Zone 6, Addis Ababa, Ethiopia,2009,3.5074463234426227,9
51,WEREDA 26, Zone 6, Addis Ababa, Ethiopia,2003,3.510383522131148,10
52,WEREDA 27, Zone 6, Addis Ababa, Ethiopia,2004,2.1019765926229512,1
52,WEREDA 27, Zone 6, Addis Ababa, Ethiopia,2000,2.702220485245901,2
52,WEREDA 27, Zone 6, Addis Ababa, Ethiopia,2002,2.9234824,3
52,WEREDA 27, Zone 6, Addis Ababa, Ethiopia,2005,3.1425032213114763,4
52,WEREDA 27, Zone 6, Addis Ababa, Ethiopia,2015,3.281371081147542,5
52,WEREDA 27, Zone 6, Addis Ababa, Ethiopia,2001,3.301149359836065,6
52,WEREDA 27, Zone 6, Addis Ababa, Ethiopia,1987,3.43118309652174,7
52,WEREDA 27, Zone 6, Addis Ababa, Ethiopia,2003,3.4835460795081974,8
52,WEREDA 27, Zone 6, Addis Ababa, Ethiopia,2011,3.5216805983606547,9
52,WEREDA 27, Zone 6, Addis Ababa, Ethiopia,2009,3.66142974590164,10
53,Afambo, Zone 1, Afar, Ethiopia,1984,0.25437712,1
53,Afambo, Zone 1, Afar, Ethiopia,1987,0.5005992269565217,2
53,Afambo, Zone 1, Afar, Ethiopia,2009,0.8016098139344263,3
53,Afambo, Zone 1, Afar, Ethiopia,2002,0.8465148338524591,4
53,Afambo, Zone 1, Afar, Ethiopia,1990,0.8690423917355371,5
53,Afambo, Zone 1, Afar, Ethiopia,2011,0.8713670786885247,6
53,Afambo, Zone 1, Afar, Ethiopia,2004,0.9128991790983606,7
53,Afambo, Zone 1, Afar, Ethiopia,2005,1.066737413114754,8
53,Afambo, Zone 1, Afar, Ethiopia,1997,1.0729036822131146,9
53,Afambo, Zone 1, Afar, Ethiopia,1991,1.1099371636363635,10
54,Aysaita, Zone 1, Afar, Ethiopia,1984,0.3333822852173913,1
54,Aysaita, Zone 1, Afar, Ethiopia,1987,0.6129165722608696,2
54,Aysaita, Zone 1, Afar, Ethiopia,1990,0.6856597252066117,3
54,Aysaita, Zone 1, Afar, Ethiopia,1985,0.8187085941176472,4
54,Aysaita, Zone 1, Afar, Ethiopia,2011,0.9256037404098358,5
54,Aysaita, Zone 1, Afar, Ethiopia,1997,0.9693848090163936,6
54,Aysaita, Zone 1, Afar, Ethiopia,2004,1.002700372680328,7
54,Aysaita, Zone 1, Afar, Ethiopia,2002,1.0494555954918032,8
54,Aysaita, Zone 1, Afar, Ethiopia,2009,1.1172834342622953,9
54,Aysaita, Zone 1, Afar, Ethiopia,2005,1.1944070733606555,10
55,Chifra, Zone 1, Afar, Ethiopia,1984,0.6576556187995652,1
55,Chifra, Zone 1, Afar, Ethiopia,1987,1.1531353597478262,2
55,Chifra, Zone 1, Afar, Ethiopia,1993,1.4308586615689654,3
55,Chifra, Zone 1, Afar, Ethiopia,2004,1.5301383694344262,4
55,Chifra, Zone 1, Afar, Ethiopia,1990,1.5661560177272724,5
55,Chifra, Zone 1, Afar, Ethiopia,2011,1.7529430822131151,6
55,Chifra, Zone 1, Afar, Ethiopia,2005,1.7903815500737703,7
55,Chifra, Zone 1, Afar, Ethiopia,2002,1.9044385123770493,8
55,Chifra, Zone 1, Afar, Ethiopia,1997,1.9208180071065573,9
55,Chifra, Zone 1, Afar, Ethiopia,2009,1.977244916172869,10
56,Dubti, Zone 1, Afar, Ethiopia,1984,0.4363693818347826,1
56,Dubti, Zone 1, Afar, Ethiopia,1987,0.7936670979999999,2
56,Dubti, Zone 1, Afar, Ethiopia,1990,0.921015652892562,3
56,Dubti, Zone 1, Afar, Ethiopia,2004,1.2047997718852463,4
56,Dubti, Zone 1, Afar, Ethiopia,2011,1.2831666893770493,5
56,Dubti, Zone 1, Afar, Ethiopia,1985,1.3175714126134452,6
56,Dubti, Zone 1, Afar, Ethiopia,2002,1.4273727483606558,7
56,Dubti, Zone 1, Afar, Ethiopia,2005,1.4330153106557368,8
56,Dubti, Zone 1, Afar, Ethiopia,2009,1.4523028390983606,9
56,Dubti, Zone 1, Afar, Ethiopia,1991,1.4783186494214873,10
57,Elidar, Zone 1, Afar, Ethiopia,1984,0.5466466682434783,1
57,Elidar, Zone 1, Afar, Ethiopia,1987,0.6226493049006085,2
57,Elidar, Zone 1, Afar, Ethiopia,2004,0.6692339446860656,3
57,Elidar, Zone 1, Afar, Ethiopia,1991,0.6988731355454545,4
57,Elidar, Zone 1, Afar, Ethiopia,2012,0.7024524010389339,5
57,Elidar, Zone 1, Afar, Ethiopia,1990,0.7908001999173552,6
57,Elidar, Zone 1, Afar, Ethiopia,2011,0.9366918064277864,7
57,Elidar, Zone 1, Afar, Ethiopia,1985,0.9697485436974792,8
57,Elidar, Zone 1, Afar, Ethiopia,1983,1.0880797546814158,9
57,Elidar, Zone 1, Afar, Ethiopia,2005,1.1042378896147542,10
58,Mille, Zone 1, Afar, Ethiopia,1984,0.5191366357478262,1
58,Mille, Zone 1, Afar, Ethiopia,1987,0.7964619659043477,2
58,Mille, Zone 1, Afar, Ethiopia,1993,1.1667569021810344,3
58,Mille, Zone 1, Afar, Ethiopia,2011,1.2213198731885249,4
58,Mille, Zone 1, Afar, Ethiopia,1990,1.308910178256198,5
58,Mille, Zone 1, Afar, Ethiopia,2004,1.3103755199999996,6
58,Mille, Zone 1, Afar, Ethiopia,2002,1.4514844208524595,7
58,Mille, Zone 1, Afar, Ethiopia,1997,1.6642967737377043,8
58,Mille, Zone 1, Afar, Ethiopia,2008,1.695602266819672,9
58,Mille, Zone 1, Afar, Ethiopia,2005,1.7651782197213115,10
59,Abala, Zone 2, Afar, Ethiopia,1984,0.6255176444173912,1
59,Abala, Zone 2, Afar, Ethiopia,2004,0.7251306643770494,2
59,Abala, Zone 2, Afar, Ethiopia,1991,0.7376347755289259,3
59,Abala, Zone 2, Afar, Ethiopia,2008,0.8408344926475411,4
59,Abala, Zone 2, Afar, Ethiopia,1990,0.8813953574380166,5
59,Abala, Zone 2, Afar, Ethiopia,1983,1.0705904903805308,6
59,Abala, Zone 2, Afar, Ethiopia,1993,1.133299682939655,7
59,Abala, Zone 2, Afar, Ethiopia,1987,1.2642886115652172,8
59,Abala, Zone 2, Afar, Ethiopia,2012,1.3595261416721314,9
59,Abala, Zone 2, Afar, Ethiopia,2002,1.3970943881803282,10
60,Afdera, Zone 2, Afar, Ethiopia,1984,0.5961847127565217,1
60,Afdera, Zone 2, Afar, Ethiopia,1991,0.6438804524710745,2
60,Afdera, Zone 2, Afar, Ethiopia,2004,0.7772590622950822,3
60,Afdera, Zone 2, Afar, Ethiopia,2012,0.8450533609754097,4
60,Afdera, Zone 2, Afar, Ethiopia,1983,0.8578075383008849,5
60,Afdera, Zone 2, Afar, Ethiopia,1987,0.9431822193304348,6
60,Afdera, Zone 2, Afar, Ethiopia,1990,1.078095675702479,7
60,Afdera, Zone 2, Afar, Ethiopia,1985,1.2038021857394956,8
60,Afdera, Zone 2, Afar, Ethiopia,2008,1.2442530544180332,9
60,Afdera, Zone 2, Afar, Ethiopia,2019,1.3097751355983605,10
61,Berahle, Zone 2, Afar, Ethiopia,1991,0.5907488846576859,1
61,Berahle, Zone 2, Afar, Ethiopia,2004,0.6377473205737705,2
61,Berahle, Zone 2, Afar, Ethiopia,1984,0.7276961841999999,3
61,Berahle, Zone 2, Afar, Ethiopia,1983,0.8356053836005314,4
61,Berahle, Zone 2, Afar, Ethiopia,1987,0.872612302951913,5
61,Berahle, Zone 2, Afar, Ethiopia,2012,0.938447888774508,6
61,Berahle, Zone 2, Afar, Ethiopia,2019,0.9877670002235248,7
61,Berahle, Zone 2, Afar, Ethiopia,2008,1.0011908427764753,8
61,Berahle, Zone 2, Afar, Ethiopia,1989,1.112736588644068,9
61,Berahle, Zone 2, Afar, Ethiopia,1990,1.1507585953305783,10
62,Dallol, Zone 2, Afar, Ethiopia,1983,0.5492316858407079,1
62,Dallol, Zone 2, Afar, Ethiopia,2004,0.6194754384426231,2
62,Dallol, Zone 2, Afar, Ethiopia,1984,0.8043139447110434,3
62,Dallol, Zone 2, Afar, Ethiopia,1989,0.8468849966949151,4
62,Dallol, Zone 2, Afar, Ethiopia,1991,0.8605774696694213,5
62,Dallol, Zone 2, Afar, Ethiopia,1993,0.9629472893103448,6
62,Dallol, Zone 2, Afar, Ethiopia,1985,0.9808980472268908,7
62,Dallol, Zone 2, Afar, Ethiopia,2009,0.9823987776229508,8
62,Dallol, Zone 2, Afar, Ethiopia,2019,1.0363072552459018,9
62,Dallol, Zone 2, Afar, Ethiopia,1990,1.0749972683471074,10
63,Erebti, Zone 2, Afar, Ethiopia,1991,0.5928678793388431,1
63,Erebti, Zone 2, Afar, Ethiopia,1983,0.7459378819469028,2
63,Erebti, Zone 2, Afar, Ethiopia,1984,0.7986697510434784,3
63,Erebti, Zone 2, Afar, Ethiopia,2004,0.8255181830327868,4
63,Erebti, Zone 2, Afar, Ethiopia,2012,0.9781251834754098,5
63,Erebti, Zone 2, Afar, Ethiopia,1990,0.9804393,6
63,Erebti, Zone 2, Afar, Ethiopia,2008,1.1873906956557374,7
63,Erebti, Zone 2, Afar, Ethiopia,1987,1.2648750682608698,8
63,Erebti, Zone 2, Afar, Ethiopia,1993,1.3250263672413791,9
63,Erebti, Zone 2, Afar, Ethiopia,2019,1.3430763477049177,10
64,Koneba, Zone 2, Afar, Ethiopia,1984,0.7065523886695654,1
64,Koneba, Zone 2, Afar, Ethiopia,1991,0.7808011483471075,2
64,Koneba, Zone 2, Afar, Ethiopia,2004,0.8028200646721311,3
64,Koneba, Zone 2, Afar, Ethiopia,1983,0.9112530610619471,4
64,Koneba, Zone 2, Afar, Ethiopia,2019,0.9604074916393442,5
64,Koneba, Zone 2, Afar, Ethiopia,1990,0.9975129559504132,6
64,Koneba, Zone 2, Afar, Ethiopia,1993,1.0139550985344827,7
64,Koneba, Zone 2, Afar, Ethiopia,2012,1.0243939514754101,8
64,Koneba, Zone 2, Afar, Ethiopia,1989,1.0295413069491524,9
64,Koneba, Zone 2, Afar, Ethiopia,2009,1.042688640737705,10
65,Megale, Zone 2, Afar, Ethiopia,1984,0.42970211504347816,1
65,Megale, Zone 2, Afar, Ethiopia,1991,0.7034183972727275,2
65,Megale, Zone 2, Afar, Ethiopia,2004,0.8772171121311476,3
65,Megale, Zone 2, Afar, Ethiopia,1990,0.9496332661983472,4
65,Megale, Zone 2, Afar, Ethiopia,1983,1.149899777964602,5
65,Megale, Zone 2, Afar, Ethiopia,1993,1.176795146293103,6
65,Megale, Zone 2, Afar, Ethiopia,1987,1.177953108,7
65,Megale, Zone 2, Afar, Ethiopia,2008,1.1779701677868852,8
65,Megale, Zone 2, Afar, Ethiopia,2012,1.2907330008196718,9
65,Megale, Zone 2, Afar, Ethiopia,2009,1.3331455653524589,10
66,Amibara, Zone 3, Afar, Ethiopia,2002,1.47040473242623,1
66,Amibara, Zone 3, Afar, Ethiopia,1987,1.6490436451130437,2
66,Amibara, Zone 3, Afar, Ethiopia,2004,1.8303026611639337,3
66,Amibara, Zone 3, Afar, Ethiopia,2005,1.9435998143442617,4
66,Amibara, Zone 3, Afar, Ethiopia,2001,2.0389396206557384,5
66,Amibara, Zone 3, Afar, Ethiopia,2000,2.129306685737705,6
66,Amibara, Zone 3, Afar, Ethiopia,1984,2.1622575831913053,7
66,Amibara, Zone 3, Afar, Ethiopia,1990,2.191556314710744,8
66,Amibara, Zone 3, Afar, Ethiopia,2015,2.3784267577377043,9
66,Amibara, Zone 3, Afar, Ethiopia,2011,2.492679643360656,10
67,Argoba Special, Zone 3, Afar, Ethiopia,1987,1.421425464347826,1
67,Argoba Special, Zone 3, Afar, Ethiopia,2002,1.4754950431147538,2
67,Argoba Special, Zone 3, Afar, Ethiopia,2004,1.6130141011475412,3
67,Argoba Special, Zone 3, Afar, Ethiopia,1990,1.8896881662809921,4
67,Argoba Special, Zone 3, Afar, Ethiopia,2009,1.9519817431147544,5
67,Argoba Special, Zone 3, Afar, Ethiopia,1983,2.0982541072566367,6
67,Argoba Special, Zone 3, Afar, Ethiopia,2015,2.216535920655737,7
67,Argoba Special, Zone 3, Afar, Ethiopia,2005,2.2554294877049186,8
67,Argoba Special, Zone 3, Afar, Ethiopia,2000,2.270689205081966,9
67,Argoba Special, Zone 3, Afar, Ethiopia,2011,2.3179111926229514,10
68,Awash Fentale, Zone 3, Afar, Ethiopia,2002,1.5291597289590162,1
68,Awash Fentale, Zone 3, Afar, Ethiopia,2000,1.8738526087704912,2
68,Awash Fentale, Zone 3, Afar, Ethiopia,2004,1.9640962851639343,3
68,Awash Fentale, Zone 3, Afar, Ethiopia,2001,1.9849600009836064,4
68,Awash Fentale, Zone 3, Afar, Ethiopia,1987,2.0877850754782603,5
68,Awash Fentale, Zone 3, Afar, Ethiopia,2005,2.256967405983606,6
68,Awash Fentale, Zone 3, Afar, Ethiopia,2015,2.3421529041803284,7
68,Awash Fentale, Zone 3, Afar, Ethiopia,1985,2.371666119789916,8
68,Awash Fentale, Zone 3, Afar, Ethiopia,1993,2.3925718019137943,9
68,Awash Fentale, Zone 3, Afar, Ethiopia,1986,2.5261653149107146,10
69,Bure Mudaytu, Zone 3, Afar, Ethiopia,1987,0.5078601826086956,1
69,Bure Mudaytu, Zone 3, Afar, Ethiopia,2002,1.4449748803278688,2
69,Bure Mudaytu, Zone 3, Afar, Ethiopia,2001,1.619414681967213,3
69,Bure Mudaytu, Zone 3, Afar, Ethiopia,1984,1.6628805356521743,4
69,Bure Mudaytu, Zone 3, Afar, Ethiopia,2005,1.8128990467213109,5
69,Bure Mudaytu, Zone 3, Afar, Ethiopia,2009,1.8216604901639344,6
69,Bure Mudaytu, Zone 3, Afar, Ethiopia,2004,1.8700824438524584,7
69,Bure Mudaytu, Zone 3, Afar, Ethiopia,1992,1.8782020816666667,8
