gid,year,mean,rank,district,Zone,Kwilu,Country
378,2007,4.525929024,1,Boji, West Wellega, Oromia, Ethiopia
379,1986,3.465784243,10,Dale Sadi, West Wellega, Oromia, Ethiopia
379,1995,3.83458616,9,Dale Sadi, West Wellega, Oromia, Ethiopia
379,2002,4.017234477,8,Dale Sadi, West Wellega, Oromia, Ethiopia
379,2005,4.038793719,7,Dale Sadi, West Wellega, Oromia, Ethiopia
379,1994,4.056667777,6,Dale Sadi, West Wellega, Oromia, Ethiopia
379,2011,4.094634192,5,Dale Sadi, West Wellega, Oromia, Ethiopia
379,1992,4.148996852,4,Dale Sadi, West Wellega, Oromia, Ethiopia
379,1984,4.163008361,3,Dale Sadi, West Wellega, Oromia, Ethiopia
379,1993,4.165357107,2,Dale Sadi, West Wellega, Oromia, Ethiopia
379,2010,4.172908399,1,Dale Sadi, West Wellega, Oromia, Ethiopia
380,1986,3.726819978,10,Ganji, West Wellega, Oromia, Ethiopia
380,1995,4.117487083,9,Ganji, West Wellega, Oromia, Ethiopia
380,2002,4.144071502,8,Ganji, West Wellega, Oromia, Ethiopia
380,2001,4.164805535,7,Ganji, West Wellega, Oromia, Ethiopia
380,1984,4.253458114,6,Ganji, West Wellega, Oromia, Ethiopia
380,2011,4.312178613,5,Ganji, West Wellega, Oromia, Ethiopia
380,2005,4.528254034,4,Ganji, West Wellega, Oromia, Ethiopia
380,1982,4.545817162,3,Ganji, West Wellega, Oromia, Ethiopia
380,2009,4.549205996,2,Ganji, West Wellega, Oromia, Ethiopia
380,1994,4.575555443,1,Ganji, West Wellega, Oromia, Ethiopia
381,1986,3.451226673,10,Gawo Dale, West Wellega, Oromia, Ethiopia
381,1992,3.980603033,9,Gawo Dale, West Wellega, Oromia, Ethiopia
381,2011,3.995117965,8,Gawo Dale, West Wellega, Oromia, Ethiopia
381,1995,4.017934193,7,Gawo Dale, West Wellega, Oromia, Ethiopia
381,1994,4.023457748,6,Gawo Dale, West Wellega, Oromia, Ethiopia
381,2002,4.027635442,5,Gawo Dale, West Wellega, Oromia, Ethiopia
381,2005,4.0694707,4,Gawo Dale, West Wellega, Oromia, Ethiopia
381,1993,4.081991457,3,Gawo Dale, West Wellega, Oromia, Ethiopia
381,2001,4.109741984,2,Gawo Dale, West Wellega, Oromia, Ethiopia
381,1983,4.115880154,1,Gawo Dale, West Wellega, Oromia, Ethiopia
382,1986,2.765093704,10,Gidami, West Wellega, Oromia, Ethiopia
382,1983,2.988396188,9,Gidami, West Wellega, Oromia, Ethiopia
382,1993,3.033978437,8,Gidami, West Wellega, Oromia, Ethiopia
382,1992,3.107254843,7,Gidami, West Wellega, Oromia, Ethiopia
382,2005,3.115310535,6,Gidami, West Wellega, Oromia, Ethiopia
382,1994,3.129557685,5,Gidami, West Wellega, Oromia, Ethiopia
382,2010,3.148983036,4,Gidami, West Wellega, Oromia, Ethiopia
382,1987,3.184182625,3,Gidami, West Wellega, Oromia, Ethiopia
382,2002,3.216103949,2,Gidami, West Wellega, Oromia, Ethiopia
382,2011,3.217208272,1,Gidami, West Wellega, Oromia, Ethiopia
383,2002,3.856025092,10,Gimbi, West Wellega, Oromia, Ethiopia
383,1986,3.871183273,9,Gimbi, West Wellega, Oromia, Ethiopia
383,2001,4.042044853,8,Gimbi, West Wellega, Oromia, Ethiopia
383,1995,4.102498845,7,Gimbi, West Wellega, Oromia, Ethiopia
383,1984,4.104425031,6,Gimbi, West Wellega, Oromia, Ethiopia
383,2011,4.316591199,5,Gimbi, West Wellega, Oromia, Ethiopia
383,1982,4.400338429,4,Gimbi, West Wellega, Oromia, Ethiopia
383,1990,4.495862089,3,Gimbi, West Wellega, Oromia, Ethiopia
383,1981,4.527803599,2,Gimbi, West Wellega, Oromia, Ethiopia
383,2009,4.5463347,1,Gimbi, West Wellega, Oromia, Ethiopia
384,1986,4.051262048,10,Haru, West Wellega, Oromia, Ethiopia
384,2002,4.085148455,9,Haru, West Wellega, Oromia, Ethiopia
384,1995,4.108950965,8,Haru, West Wellega, Oromia, Ethiopia
384,1984,4.143448755,7,Haru, West Wellega, Oromia, Ethiopia
384,2001,4.359818671,6,Haru, West Wellega, Oromia, Ethiopia
384,2011,4.40625836,5,Haru, West Wellega, Oromia, Ethiopia
384,2005,4.552386774,4,Haru, West Wellega, Oromia, Ethiopia
384,1981,4.588403683,3,Haru, West Wellega, Oromia, Ethiopia
384,2010,4.606867353,2,Haru, West Wellega, Oromia, Ethiopia
384,1994,4.611485413,1,Haru, West Wellega, Oromia, Ethiopia
385,1986,3.190458012,10,Hawa Welele, West Wellega, Oromia, Ethiopia
385,1983,3.562083737,9,Hawa Welele, West Wellega, Oromia, Ethiopia
385,1994,3.571893486,8,Hawa Welele, West Wellega, Oromia, Ethiopia
385,1995,3.611091386,7,Hawa Welele, West Wellega, Oromia, Ethiopia
385,2002,3.622064277,6,Hawa Welele, West Wellega, Oromia, Ethiopia
385,2010,3.648420225,5,Hawa Welele, West Wellega, Oromia, Ethiopia
385,2005,3.649109851,4,Hawa Welele, West Wellega, Oromia, Ethiopia
385,1993,3.685823621,3,Hawa Welele, West Wellega, Oromia, Ethiopia
385,1992,3.754167118,2,Hawa Welele, West Wellega, Oromia, Ethiopia
385,2011,3.770186601,1,Hawa Welele, West Wellega, Oromia, Ethiopia
386,1986,3.452740692,10,Jarso, West Wellega, Oromia, Ethiopia
386,2001,3.749313783,9,Jarso, West Wellega, Oromia, Ethiopia
386,1994,3.816760125,8,Jarso, West Wellega, Oromia, Ethiopia
386,1995,3.913510013,7,Jarso, West Wellega, Oromia, Ethiopia
386,1984,3.975292247,6,Jarso, West Wellega, Oromia, Ethiopia
386,2011,3.985210396,5,Jarso, West Wellega, Oromia, Ethiopia
386,2002,4.014412157,4,Jarso, West Wellega, Oromia, Ethiopia
386,1992,4.019115011,3,Jarso, West Wellega, Oromia, Ethiopia
386,1982,4.060644336,2,Jarso, West Wellega, Oromia, Ethiopia
386,2005,4.078938877,1,Jarso, West Wellega, Oromia, Ethiopia
387,1986,3.351002256,10,JimmaHoro, West Wellega, Oromia, Ethiopia
387,1992,3.665318103,9,JimmaHoro, West Wellega, Oromia, Ethiopia
387,1983,3.770988925,8,JimmaHoro, West Wellega, Oromia, Ethiopia
387,1994,3.781791292,7,JimmaHoro, West Wellega, Oromia, Ethiopia
387,2011,3.80242755,6,JimmaHoro, West Wellega, Oromia, Ethiopia
387,2005,3.823108572,5,JimmaHoro, West Wellega, Oromia, Ethiopia
387,2010,3.835826463,4,JimmaHoro, West Wellega, Oromia, Ethiopia
387,2002,3.84559395,3,JimmaHoro, West Wellega, Oromia, Ethiopia
387,1993,3.865094815,2,JimmaHoro, West Wellega, Oromia, Ethiopia
387,1990,3.985776278,1,JimmaHoro, West Wellega, Oromia, Ethiopia
388,1986,3.820993861,10,Lalo Asabi, West Wellega, Oromia, Ethiopia
388,2001,4.121231824,9,Lalo Asabi, West Wellega, Oromia, Ethiopia
388,1995,4.125826797,8,Lalo Asabi, West Wellega, Oromia, Ethiopia
388,2002,4.128140935,7,Lalo Asabi, West Wellega, Oromia, Ethiopia
388,1984,4.282679625,6,Lalo Asabi, West Wellega, Oromia, Ethiopia
388,2011,4.344719684,5,Lalo Asabi, West Wellega, Oromia, Ethiopia
388,1982,4.475472571,4,Lalo Asabi, West Wellega, Oromia, Ethiopia
388,2009,4.592242106,3,Lalo Asabi, West Wellega, Oromia, Ethiopia
388,2007,4.633454366,2,Lalo Asabi, West Wellega, Oromia, Ethiopia
388,2005,4.662340337,1,Lalo Asabi, West Wellega, Oromia, Ethiopia
389,1986,3.445202821,10,LaloKillie, West Wellega, Oromia, Ethiopia
389,1995,3.875528395,9,LaloKillie, West Wellega, Oromia, Ethiopia
389,2005,4.007716469,8,LaloKillie, West Wellega, Oromia, Ethiopia
389,2002,4.017756661,7,LaloKillie, West Wellega, Oromia, Ethiopia
389,1984,4.029573777,6,LaloKillie, West Wellega, Oromia, Ethiopia
389,1994,4.147873724,5,LaloKillie, West Wellega, Oromia, Ethiopia
389,2011,4.18917281,4,LaloKillie, West Wellega, Oromia, Ethiopia
389,2010,4.242818692,3,LaloKillie, West Wellega, Oromia, Ethiopia
389,2001,4.25273922,2,LaloKillie, West Wellega, Oromia, Ethiopia
389,2009,4.264659469,1,LaloKillie, West Wellega, Oromia, Ethiopia
390,1986,3.335138571,10,Mana Sibu, West Wellega, Oromia, Ethiopia
390,1992,3.455184515,9,Mana Sibu, West Wellega, Oromia, Ethiopia
390,1990,3.577566265,8,Mana Sibu, West Wellega, Oromia, Ethiopia
390,2001,3.578679756,7,Mana Sibu, West Wellega, Oromia, Ethiopia
390,1995,3.606199542,6,Mana Sibu, West Wellega, Oromia, Ethiopia
390,1984,3.647764105,5,Mana Sibu, West Wellega, Oromia, Ethiopia
390,1994,3.657761173,4,Mana Sibu, West Wellega, Oromia, Ethiopia
390,2002,3.762331889,3,Mana Sibu, West Wellega, Oromia, Ethiopia
390,1982,3.768042796,2,Mana Sibu, West Wellega, Oromia, Ethiopia
390,1998,3.799218619,1,Mana Sibu, West Wellega, Oromia, Ethiopia
391,1986,3.771859666,10,Nejo, West Wellega, Oromia, Ethiopia
391,2001,3.907533987,9,Nejo, West Wellega, Oromia, Ethiopia
391,1995,3.950564164,8,Nejo, West Wellega, Oromia, Ethiopia
391,2002,3.974737287,7,Nejo, West Wellega, Oromia, Ethiopia
391,1982,4.001669882,6,Nejo, West Wellega, Oromia, Ethiopia
391,1984,4.027641166,5,Nejo, West Wellega, Oromia, Ethiopia
391,2011,4.116888475,4,Nejo, West Wellega, Oromia, Ethiopia
391,1990,4.185066251,3,Nejo, West Wellega, Oromia, Ethiopia
391,1992,4.218974221,2,Nejo, West Wellega, Oromia, Ethiopia
391,1994,4.252686585,1,Nejo, West Wellega, Oromia, Ethiopia
392,1986,3.895936749,10,Nole Kaba, West Wellega, Oromia, Ethiopia
392,1995,4.014156213,9,Nole Kaba, West Wellega, Oromia, Ethiopia
392,1984,4.103603111,8,Nole Kaba, West Wellega, Oromia, Ethiopia
392,2002,4.180422698,7,Nole Kaba, West Wellega, Oromia, Ethiopia
392,1994,4.421650288,6,Nole Kaba, West Wellega, Oromia, Ethiopia
392,2005,4.433068661,5,Nole Kaba, West Wellega, Oromia, Ethiopia
392,2001,4.451646595,4,Nole Kaba, West Wellega, Oromia, Ethiopia
392,2010,4.461692948,3,Nole Kaba, West Wellega, Oromia, Ethiopia
392,2003,4.47377252,2,Nole Kaba, West Wellega, Oromia, Ethiopia
392,2011,4.484004172,1,Nole Kaba, West Wellega, Oromia, Ethiopia
393,1986,2.765202476,10,Sayo, West Wellega, Oromia, Ethiopia
393,1983,3.050073019,9,Sayo, West Wellega, Oromia, Ethiopia
393,2002,3.071781611,8,Sayo, West Wellega, Oromia, Ethiopia
393,1993,3.086044082,7,Sayo, West Wellega, Oromia, Ethiopia
393,2010,3.132016269,6,Sayo, West Wellega, Oromia, Ethiopia
393,2005,3.140131776,5,Sayo, West Wellega, Oromia, Ethiopia
393,1995,3.147792018,4,Sayo, West Wellega, Oromia, Ethiopia
393,1994,3.168852365,3,Sayo, West Wellega, Oromia, Ethiopia
393,1984,3.172054955,2,Sayo, West Wellega, Oromia, Ethiopia
393,1987,3.301303893,1,Sayo, West Wellega, Oromia, Ethiopia
394,1986,3.550512777,10,Yobdo, West Wellega, Oromia, Ethiopia
394,1995,3.960002785,9,Yobdo, West Wellega, Oromia, Ethiopia
394,1984,4.063153263,8,Yobdo, West Wellega, Oromia, Ethiopia
394,2002,4.071450379,7,Yobdo, West Wellega, Oromia, Ethiopia
394,2005,4.158160315,6,Yobdo, West Wellega, Oromia, Ethiopia
394,1994,4.258088957,5,Yobdo, West Wellega, Oromia, Ethiopia
394,2011,4.260545996,4,Yobdo, West Wellega, Oromia, Ethiopia
394,2001,4.271957113,3,Yobdo, West Wellega, Oromia, Ethiopia
394,2009,4.360037878,2,Yobdo, West Wellega, Oromia, Ethiopia
394,2010,4.360836522,1,Yobdo, West Wellega, Oromia, Ethiopia
395,1984,0.454548982,10,Aware, Dege Habur, Somali, Ethiopia
395,2017,0.517406283,9,Aware, Dege Habur, Somali, Ethiopia
395,2003,0.563471038,8,Aware, Dege Habur, Somali, Ethiopia
395,2009,0.654610431,7,Aware, Dege Habur, Somali, Ethiopia
395,1992,0.66476763,6,Aware, Dege Habur, Somali, Ethiopia
395,1990,0.667460604,5,Aware, Dege Habur, Somali, Ethiopia
395,2005,0.685404912,4,Aware, Dege Habur, Somali, Ethiopia
395,2016,0.687088959,3,Aware, Dege Habur, Somali, Ethiopia
395,2004,0.716902922,2,Aware, Dege Habur, Somali, Ethiopia
395,1999,0.717379563,1,Aware, Dege Habur, Somali, Ethiopia
396,1984,0.518247887,10,Degehabur, Dege Habur, Somali, Ethiopia
396,2017,0.600508591,9,Degehabur, Dege Habur, Somali, Ethiopia
396,2003,0.666078524,8,Degehabur, Dege Habur, Somali, Ethiopia
396,1992,0.723188011,7,Degehabur, Dege Habur, Somali, Ethiopia
396,2009,0.729248067,6,Degehabur, Dege Habur, Somali, Ethiopia
396,1999,0.755539508,5,Degehabur, Dege Habur, Somali, Ethiopia
396,2011,0.778734955,4,Degehabur, Dege Habur, Somali, Ethiopia
396,1990,0.788674776,3,Degehabur, Dege Habur, Somali, Ethiopia
396,1996,0.800835357,2,Degehabur, Dege Habur, Somali, Ethiopia
396,2005,0.805186157,1,Degehabur, Dege Habur, Somali, Ethiopia
397,1984,0.645351632,10,Degehamedo, Dege Habur, Somali, Ethiopia
397,2017,0.672078918,9,Degehamedo, Dege Habur, Somali, Ethiopia
397,2003,0.769848138,8,Degehamedo, Dege Habur, Somali, Ethiopia
397,2009,0.785234208,7,Degehamedo, Dege Habur, Somali, Ethiopia
397,1990,0.829068887,6,Degehamedo, Dege Habur, Somali, Ethiopia
397,1999,0.837629458,5,Degehamedo, Dege Habur, Somali, Ethiopia
397,2011,0.846711796,4,Degehamedo, Dege Habur, Somali, Ethiopia
397,2012,0.863050773,3,Degehamedo, Dege Habur, Somali, Ethiopia
397,2015,0.870548427,2,Degehamedo, Dege Habur, Somali, Ethiopia
397,2004,0.878150816,1,Degehamedo, Dege Habur, Somali, Ethiopia
398,1984,0.398108448,10,Misrak Gashamo, Dege Habur, Somali, Ethiopia
398,2017,0.518396917,9,Misrak Gashamo, Dege Habur, Somali, Ethiopia
398,2003,0.525715988,8,Misrak Gashamo, Dege Habur, Somali, Ethiopia
398,1999,0.553614332,7,Misrak Gashamo, Dege Habur, Somali, Ethiopia
398,2009,0.57426921,6,Misrak Gashamo, Dege Habur, Somali, Ethiopia
398,2016,0.579149425,5,Misrak Gashamo, Dege Habur, Somali, Ethiopia
398,1992,0.617438022,4,Misrak Gashamo, Dege Habur, Somali, Ethiopia
398,2005,0.63476709,3,Misrak Gashamo, Dege Habur, Somali, Ethiopia
398,1990,0.635628896,2,Misrak Gashamo, Dege Habur, Somali, Ethiopia
398,2011,0.648373448,1,Misrak Gashamo, Dege Habur, Somali, Ethiopia
399,2015,1.035407867,10,Babile, Jijiga, Somali, Ethiopia
399,1984,1.0883949,9,Babile, Jijiga, Somali, Ethiopia
399,2017,1.105605702,8,Babile, Jijiga, Somali, Ethiopia
399,1990,1.159214094,7,Babile, Jijiga, Somali, Ethiopia
399,2009,1.215952056,6,Babile, Jijiga, Somali, Ethiopia
399,2000,1.217089858,5,Babile, Jijiga, Somali, Ethiopia
399,2011,1.23854351,4,Babile, Jijiga, Somali, Ethiopia
399,1998,1.24561771,3,Babile, Jijiga, Somali, Ethiopia
399,2002,1.250669499,2,Babile, Jijiga, Somali, Ethiopia
399,2004,1.257953883,1,Babile, Jijiga, Somali, Ethiopia
400,2015,1.076356333,10,Gursum, Jijiga, Somali, Ethiopia
400,1984,1.178001677,9,Gursum, Jijiga, Somali, Ethiopia
400,2017,1.245749284,8,Gursum, Jijiga, Somali, Ethiopia
400,1990,1.268504145,7,Gursum, Jijiga, Somali, Ethiopia
400,2009,1.328233318,6,Gursum, Jijiga, Somali, Ethiopia
400,2000,1.354420554,5,Gursum, Jijiga, Somali, Ethiopia
400,2011,1.370729828,4,Gursum, Jijiga, Somali, Ethiopia
400,2002,1.371095251,3,Gursum, Jijiga, Somali, Ethiopia
400,1998,1.372914756,2,Gursum, Jijiga, Somali, Ethiopia
400,2004,1.421394087,1,Gursum, Jijiga, Somali, Ethiopia
401,1990,0.636506792,10,Hareshen, Jijiga, Somali, Ethiopia
401,1984,0.648331462,9,Hareshen, Jijiga, Somali, Ethiopia
401,2009,0.721208743,8,Hareshen, Jijiga, Somali, Ethiopia
401,2017,0.740255388,7,Hareshen, Jijiga, Somali, Ethiopia
401,2015,0.741237852,6,Hareshen, Jijiga, Somali, Ethiopia
401,2004,0.75917009,5,Hareshen, Jijiga, Somali, Ethiopia
401,2008,0.759863866,4,Hareshen, Jijiga, Somali, Ethiopia
401,1998,0.766525208,3,Hareshen, Jijiga, Somali, Ethiopia
401,1991,0.823444706,2,Hareshen, Jijiga, Somali, Ethiopia
401,2002,0.825724519,1,Hareshen, Jijiga, Somali, Ethiopia
402,1984,1.039809536,10,Jijiga, Jijiga, Somali, Ethiopia
402,2015,1.040596503,9,Jijiga, Jijiga, Somali, Ethiopia
402,1990,1.162054737,8,Jijiga, Jijiga, Somali, Ethiopia
402,2017,1.281637398,7,Jijiga, Jijiga, Somali, Ethiopia
402,2009,1.301993883,6,Jijiga, Jijiga, Somali, Ethiopia
402,2011,1.347175572,5,Jijiga, Jijiga, Somali, Ethiopia
402,2004,1.352201417,4,Jijiga, Jijiga, Somali, Ethiopia
402,1991,1.352451817,3,Jijiga, Jijiga, Somali, Ethiopia
402,1998,1.354421569,2,Jijiga, Jijiga, Somali, Ethiopia
402,2002,1.375465378,1,Jijiga, Jijiga, Somali, Ethiopia
403,1984,0.832171298,10,Kebribeyah, Jijiga, Somali, Ethiopia
403,2015,0.850136975,9,Kebribeyah, Jijiga, Somali, Ethiopia
403,1990,0.88067038,8,Kebribeyah, Jijiga, Somali, Ethiopia
403,2017,0.885311484,7,Kebribeyah, Jijiga, Somali, Ethiopia
403,2009,0.958203173,6,Kebribeyah, Jijiga, Somali, Ethiopia
403,2004,0.979386545,5,Kebribeyah, Jijiga, Somali, Ethiopia
403,2008,0.995204253,4,Kebribeyah, Jijiga, Somali, Ethiopia
403,1991,1.01121282,3,Kebribeyah, Jijiga, Somali, Ethiopia
403,2002,1.030478656,2,Kebribeyah, Jijiga, Somali, Ethiopia
403,2000,1.04509219,1,Kebribeyah, Jijiga, Somali, Ethiopia
404,1984,0.813576751,10,Teferi  Ber, Jijiga, Somali, Ethiopia
404,1990,0.898568545,9,Teferi  Ber, Jijiga, Somali, Ethiopia
404,2015,0.961507778,8,Teferi  Ber, Jijiga, Somali, Ethiopia
404,2009,1.05660724,7,Teferi  Ber, Jijiga, Somali, Ethiopia
404,1991,1.062623212,6,Teferi  Ber, Jijiga, Somali, Ethiopia
404,2002,1.139537051,5,Teferi  Ber, Jijiga, Somali, Ethiopia
404,2012,1.140061763,4,Teferi  Ber, Jijiga, Somali, Ethiopia
404,2008,1.15903848,3,Teferi  Ber, Jijiga, Somali, Ethiopia
404,1988,1.16440632,2,Teferi  Ber, Jijiga, Somali, Ethiopia
404,2011,1.175300267,1,Teferi  Ber, Jijiga, Somali, Ethiopia
405,1984,0.320915617,10,Dolo Odo, Liben, Somali, Ethiopia
405,2001,0.436931558,9,Dolo Odo, Liben, Somali, Ethiopia
405,1983,0.454863142,8,Dolo Odo, Liben, Somali, Ethiopia
405,1992,0.475310503,7,Dolo Odo, Liben, Somali, Ethiopia
405,2005,0.525102102,6,Dolo Odo, Liben, Somali, Ethiopia
405,1986,0.535500007,5,Dolo Odo, Liben, Somali, Ethiopia
405,2000,0.535972237,4,Dolo Odo, Liben, Somali, Ethiopia
405,1999,0.536676879,3,Dolo Odo, Liben, Somali, Ethiopia
405,1996,0.564035541,2,Dolo Odo, Liben, Somali, Ethiopia
405,1988,0.567844558,1,Dolo Odo, Liben, Somali, Ethiopia
406,1984,0.751253207,10,Filtu, Liben, Somali, Ethiopia
406,1999,0.82456774,9,Filtu, Liben, Somali, Ethiopia
406,1992,0.856906476,8,Filtu, Liben, Somali, Ethiopia
406,2001,0.950969782,7,Filtu, Liben, Somali, Ethiopia
406,1983,0.970844763,6,Filtu, Liben, Somali, Ethiopia
406,2009,0.982959575,5,Filtu, Liben, Somali, Ethiopia
406,2000,1.006394077,4,Filtu, Liben, Somali, Ethiopia
406,1986,1.018849511,3,Filtu, Liben, Somali, Ethiopia
406,1988,1.019216501,2,Filtu, Liben, Somali, Ethiopia
406,1998,1.019665442,1,Filtu, Liben, Somali, Ethiopia
407,1984,0.756504615,10,Moyale, Liben, Somali, Ethiopia
407,1983,0.889049317,9,Moyale, Liben, Somali, Ethiopia
407,1999,0.897574719,8,Moyale, Liben, Somali, Ethiopia
407,1992,0.932558472,7,Moyale, Liben, Somali, Ethiopia
407,2000,0.936596578,6,Moyale, Liben, Somali, Ethiopia
407,2009,0.960404271,5,Moyale, Liben, Somali, Ethiopia
407,2005,0.965318185,4,Moyale, Liben, Somali, Ethiopia
407,2001,0.977032822,3,Moyale, Liben, Somali, Ethiopia
407,1996,1.064471178,2,Moyale, Liben, Somali, Ethiopia
407,1991,1.124061685,1,Moyale, Liben, Somali, Ethiopia
408,1984,0.593654344,10,Afdem, Shinile, Somali, Ethiopia
408,2015,0.625390656,9,Afdem, Shinile, Somali, Ethiopia
408,2002,0.833529237,8,Afdem, Shinile, Somali, Ethiopia
408,2009,0.844668723,7,Afdem, Shinile, Somali, Ethiopia
408,2011,0.873263048,6,Afdem, Shinile, Somali, Ethiopia
408,2008,0.895699251,5,Afdem, Shinile, Somali, Ethiopia
408,2012,0.895993978,4,Afdem, Shinile, Somali, Ethiopia
408,1991,0.961007496,3,Afdem, Shinile, Somali, Ethiopia
408,1986,0.984732873,2,Afdem, Shinile, Somali, Ethiopia
408,1985,1.014389065,1,Afdem, Shinile, Somali, Ethiopia
409,1984,0.351040855,10,Ayisha, Shinile, Somali, Ethiopia
409,2015,0.406946948,9,Ayisha, Shinile, Somali, Ethiopia
409,2009,0.418421265,8,Ayisha, Shinile, Somali, Ethiopia
409,2008,0.492814752,7,Ayisha, Shinile, Somali, Ethiopia
409,1991,0.497222066,6,Ayisha, Shinile, Somali, Ethiopia
409,2012,0.499984232,5,Ayisha, Shinile, Somali, Ethiopia
409,2002,0.508272441,4,Ayisha, Shinile, Somali, Ethiopia
409,2005,0.524804893,3,Ayisha, Shinile, Somali, Ethiopia
409,1990,0.564984765,2,Ayisha, Shinile, Somali, Ethiopia
409,1985,0.57345504,1,Ayisha, Shinile, Somali, Ethiopia
410,1984,0.732747302,10,Dembel, Shinile, Somali, Ethiopia
410,2015,0.775466628,9,Dembel, Shinile, Somali, Ethiopia
410,2012,0.973288416,8,Dembel, Shinile, Somali, Ethiopia
410,1990,0.99498341,7,Dembel, Shinile, Somali, Ethiopia
410,1991,1.008817176,6,Dembel, Shinile, Somali, Ethiopia
410,2011,1.036538041,5,Dembel, Shinile, Somali, Ethiopia
410,2009,1.054994631,4,Dembel, Shinile, Somali, Ethiopia
410,2008,1.123891465,3,Dembel, Shinile, Somali, Ethiopia
410,2005,1.163137624,2,Dembel, Shinile, Somali, Ethiopia
410,2002,1.181605874,1,Dembel, Shinile, Somali, Ethiopia
411,1984,0.544646609,10,Erer, Shinile, Somali, Ethiopia
411,2015,0.573853943,9,Erer, Shinile, Somali, Ethiopia
411,2009,0.793708959,8,Erer, Shinile, Somali, Ethiopia
411,2012,0.829925998,7,Erer, Shinile, Somali, Ethiopia
411,2008,0.831074986,6,Erer, Shinile, Somali, Ethiopia
411,2002,0.833370964,5,Erer, Shinile, Somali, Ethiopia
411,2011,0.834021298,4,Erer, Shinile, Somali, Ethiopia
411,1986,0.928505418,3,Erer, Shinile, Somali, Ethiopia
411,1991,0.931923507,2,Erer, Shinile, Somali, Ethiopia
411,1987,0.959786884,1,Erer, Shinile, Somali, Ethiopia
412,2015,0.875218387,10,Miesso, Shinile, Somali, Ethiopia
412,1984,0.942006222,9,Miesso, Shinile, Somali, Ethiopia
412,2002,1.182584242,8,Miesso, Shinile, Somali, Ethiopia
412,1986,1.256435169,7,Miesso, Shinile, Somali, Ethiopia
412,2011,1.269899645,6,Miesso, Shinile, Somali, Ethiopia
412,2009,1.273436478,5,Miesso, Shinile, Somali, Ethiopia
412,2012,1.318602413,4,Miesso, Shinile, Somali, Ethiopia
412,1987,1.370171615,3,Miesso, Shinile, Somali, Ethiopia
412,2008,1.43416145,2,Miesso, Shinile, Somali, Ethiopia
412,1985,1.446543543,1,Miesso, Shinile, Somali, Ethiopia
413,1984,0.430788997,10,Shinile, Shinile, Somali, Ethiopia
413,2015,0.441463999,9,Shinile, Shinile, Somali, Ethiopia
413,2009,0.580005908,8,Shinile, Shinile, Somali, Ethiopia
413,2012,0.596255186,7,Shinile, Shinile, Somali, Ethiopia
413,2011,0.629347771,6,Shinile, Shinile, Somali, Ethiopia
413,2008,0.655469942,5,Shinile, Shinile, Somali, Ethiopia
413,2002,0.687135877,4,Shinile, Shinile, Somali, Ethiopia
413,1991,0.698812322,3,Shinile, Shinile, Somali, Ethiopia
413,1986,0.737742,2,Shinile, Shinile, Somali, Ethiopia
413,2005,0.757114082,1,Shinile, Shinile, Somali, Ethiopia
414,1984,0.338217261,10,Adadle, Unknown, Somali, Ethiopia
414,1992,0.385700347,9,Adadle, Unknown, Somali, Ethiopia
414,2001,0.458691565,8,Adadle, Unknown, Somali, Ethiopia
414,2010,0.536835697,7,Adadle, Unknown, Somali, Ethiopia
414,1986,0.555535022,6,Adadle, Unknown, Somali, Ethiopia
414,2005,0.558487019,5,Adadle, Unknown, Somali, Ethiopia
414,1999,0.565482574,4,Adadle, Unknown, Somali, Ethiopia
414,1996,0.569314238,3,Adadle, Unknown, Somali, Ethiopia
414,1991,0.571324898,2,Adadle, Unknown, Somali, Ethiopia
